transaction_id,amount,transaction_hour,location_risk_score,device_type,merchant_category,failed_login_attempts,velocity_transactions,is_fraud
7425,14371,6,0.88,Mobile,Electronics,5,10,1
7426,16175,22,0.1,Mobile,Entertainment,0,15,0
7427,19084,10,0.42,Desktop,Entertainment,4,18,1
7428,88195,22,0.77,Desktop,Electronics,3,15,1
7429,61042,1,0.08,Mobile,Clothing,4,19,1
7430,12961,1,0.04,Mobile,Travel,2,5,0
7431,99070,5,0.33,Desktop,Travel,0,11,1
7432,82303,22,0.73,Mobile,Entertainment,0,9,1
7433,71476,18,0.52,Mobile,Electronics,2,5,1
7434,61347,19,0.42,Mobile,Groceries,1,11,1
7435,69201,13,0.81,Mobile,Travel,5,7,1
7436,21077,2,0.77,Mobile,Travel,3,2,0
7437,50717,6,0.79,Mobile,Clothing,1,19,1
7438,57573,6,0.46,Mobile,Travel,4,18,1
7439,86754,3,0.02,Mobile,Entertainment,3,16,1
7440,88277,22,0.17,Mobile,Electronics,3,1,1
7441,73002,4,0.74,Desktop,Electronics,5,3,1
7442,92272,16,0.75,Desktop,Travel,3,9,1
7443,15730,3,0.97,Mobile,Groceries,2,17,1
7444,20156,22,0.19,Mobile,Entertainment,0,8,0
7445,7482,12,0.12,Mobile,Travel,2,16,0
7446,55839,15,0.14,Mobile,Entertainment,2,12,1
7447,81785,15,0.18,Desktop,Groceries,2,4,1
7448,48739,1,0.53,Mobile,Entertainment,1,5,0
7449,59938,17,0.98,Mobile,Entertainment,2,7,1
7450,46141,0,0.59,Mobile,Entertainment,0,18,1
7451,1092,17,0.52,Mobile,Electronics,3,14,0
7452,72494,7,0.67,Mobile,Groceries,1,8,1
7453,67757,10,0.07,Tablet,Electronics,5,13,1
7454,27260,23,0.82,Desktop,Clothing,2,4,1
7455,45256,23,0.65,Mobile,Travel,2,12,0
7456,51475,14,0.17,Desktop,Electronics,3,3,1
7457,86542,15,0.63,Mobile,Entertainment,3,5,1
7458,19672,16,0.6,Mobile,Clothing,5,4,1
7459,4236,16,0.06,Tablet,Groceries,1,15,0
7460,61968,11,0.27,Mobile,Groceries,5,5,1
7461,82363,9,0.39,Tablet,Electronics,5,9,1
7462,32267,19,0.24,Desktop,Entertainment,0,14,0
7463,15579,5,0.24,Tablet,Entertainment,1,16,0
7464,31476,7,0.57,Desktop,Groceries,3,3,0
7465,4923,12,0.47,Mobile,Entertainment,0,15,0
7466,70556,1,0.67,Desktop,Travel,2,18,1
7467,19685,18,0.96,Mobile,Electronics,5,18,1
7468,17372,21,0.66,Desktop,Electronics,2,14,0
7469,26719,9,0.58,Mobile,Entertainment,4,7,1
7470,75169,3,0.85,Desktop,Groceries,3,6,1
7471,39995,11,0.63,Desktop,Travel,4,16,1
7472,3820,17,0.17,Desktop,Travel,1,19,0
7473,19367,6,0.31,Desktop,Travel,1,9,0
7474,15796,19,0.73,Desktop,Clothing,5,1,1
7475,30068,23,0.74,Mobile,Entertainment,0,18,0
7476,53464,23,0.99,Desktop,Travel,5,14,1
7477,23445,22,0.63,Desktop,Entertainment,3,14,0
7478,51667,3,0.9,Desktop,Groceries,0,8,1
7479,91329,6,0.05,Tablet,Groceries,0,17,1
7480,61707,9,0.57,Mobile,Groceries,1,18,1
7481,19485,14,0.92,Mobile,Clothing,1,15,1
7482,83758,11,0.29,Desktop,Groceries,5,10,1
7483,67000,0,0.15,Mobile,Entertainment,3,16,1
7484,68344,19,0.35,Mobile,Electronics,1,7,1
7485,65525,17,0.79,Desktop,Electronics,3,17,1
7486,78618,15,0.08,Mobile,Entertainment,4,5,1
7487,82944,4,0.6,Tablet,Electronics,5,18,1
7488,33019,18,0.14,Tablet,Travel,2,14,0
7489,90797,3,0.44,Mobile,Electronics,5,18,1
7490,57296,5,0.97,Desktop,Clothing,4,18,1
7491,79501,16,0.2,Mobile,Groceries,1,15,1
7492,595,6,0.03,Desktop,Electronics,2,11,0
7493,44855,23,0.43,Mobile,Electronics,2,5,0
7494,67784,22,0.58,Desktop,Clothing,5,16,1
7495,33424,6,0.3,Mobile,Clothing,5,8,1
7496,79029,8,0.54,Desktop,Electronics,0,13,1
7497,1652,12,0.95,Desktop,Travel,2,17,1
7498,51372,19,0.31,Mobile,Electronics,3,9,1
7499,35953,13,0.31,Desktop,Travel,1,15,0
7500,33024,15,0.48,Tablet,Groceries,1,7,0
7501,74562,22,0.52,Desktop,Entertainment,0,18,1
7502,96487,8,0.0,Desktop,Groceries,5,14,1
7503,23989,14,0.62,Mobile,Electronics,5,8,1
7504,54775,4,1.0,Mobile,Electronics,0,2,1
7505,73691,17,0.29,Mobile,Travel,1,18,1
7506,70290,20,0.63,Mobile,Clothing,0,4,1
7507,22734,19,0.0,Mobile,Travel,2,2,0
7508,32463,7,0.6,Desktop,Clothing,2,10,0
7509,63852,14,0.45,Mobile,Clothing,3,6,1
7510,77104,20,0.53,Mobile,Clothing,5,11,1
7511,56498,8,0.54,Desktop,Clothing,0,10,1
7512,98558,18,0.18,Mobile,Electronics,1,17,1
7513,40818,21,0.77,Mobile,Entertainment,5,8,1
7514,83016,5,0.56,Mobile,Entertainment,5,6,1
7515,26970,3,0.27,Mobile,Groceries,4,16,1
7516,37494,10,0.94,Tablet,Groceries,1,10,1
7517,52157,9,0.01,Desktop,Groceries,5,19,1
7518,79895,2,0.73,Mobile,Travel,4,4,1
7519,80509,0,0.38,Mobile,Groceries,4,2,1
7520,13116,11,0.52,Tablet,Groceries,3,2,0
7521,42237,22,0.29,Desktop,Groceries,4,12,1
7522,253,14,0.32,Mobile,Electronics,2,4,0
7523,7953,14,0.02,Desktop,Groceries,2,16,0
7524,12479,20,0.73,Mobile,Entertainment,5,2,1
7525,15892,13,0.71,Mobile,Electronics,3,16,0
7526,38467,6,0.65,Mobile,Clothing,1,15,0
7527,18200,16,0.88,Tablet,Travel,1,14,1
7528,63556,23,0.9,Desktop,Electronics,5,11,1
7529,11149,18,0.56,Mobile,Electronics,5,15,1
7530,886,6,0.68,Desktop,Entertainment,1,6,0
7531,70004,2,0.01,Mobile,Groceries,1,16,1
7532,30799,2,0.85,Mobile,Clothing,2,1,1
7533,47791,17,0.82,Mobile,Entertainment,2,11,1
7534,37140,19,0.02,Desktop,Entertainment,3,14,0
7535,93090,21,0.54,Mobile,Electronics,3,2,1
7536,58086,13,0.91,Mobile,Clothing,3,16,1
7537,38862,2,0.18,Mobile,Entertainment,1,4,0
7538,23700,6,0.35,Desktop,Travel,1,14,0
7539,94874,6,0.33,Mobile,Travel,2,16,1
7540,90877,4,0.36,Mobile,Entertainment,2,15,1
7541,19910,2,0.04,Mobile,Electronics,0,2,0
7542,85803,17,0.28,Mobile,Travel,0,13,1
7543,87447,14,0.29,Desktop,Electronics,5,17,1
7544,57304,19,0.87,Tablet,Groceries,1,10,1
7545,20185,13,0.35,Mobile,Groceries,5,15,1
7546,46954,3,0.45,Desktop,Electronics,2,17,1
7547,74897,23,0.38,Mobile,Entertainment,1,8,1
7548,84369,7,0.12,Mobile,Groceries,5,2,1
7549,39879,20,0.99,Mobile,Groceries,5,1,1
7550,56307,12,0.83,Desktop,Travel,4,5,1
7551,94715,21,0.54,Desktop,Entertainment,0,3,1
7552,34080,7,0.48,Desktop,Electronics,3,11,0
7553,56217,14,0.65,Mobile,Groceries,1,16,1
7554,14241,16,0.33,Desktop,Entertainment,4,9,1
7555,9444,4,0.05,Desktop,Groceries,3,4,0
7556,15996,19,0.4,Mobile,Travel,5,9,1
7557,89453,3,0.98,Tablet,Entertainment,4,14,1
7558,29913,10,0.18,Mobile,Clothing,2,10,0
7559,84531,17,0.53,Desktop,Travel,2,16,1
7560,65779,9,0.01,Mobile,Electronics,2,9,1
7561,10781,16,0.12,Desktop,Entertainment,5,3,1
7562,73003,14,0.59,Desktop,Groceries,3,1,1
7563,3328,5,0.3,Mobile,Entertainment,3,11,0
7564,4682,22,0.91,Tablet,Electronics,2,1,1
7565,78783,20,0.41,Mobile,Entertainment,5,5,1
7566,11497,15,0.21,Mobile,Groceries,3,9,0
7567,38899,14,0.55,Desktop,Travel,2,3,0
7568,37111,7,0.79,Mobile,Travel,1,12,0
7569,79283,8,0.02,Mobile,Groceries,2,18,1
7570,93354,10,0.51,Desktop,Clothing,5,2,1
7571,44364,1,0.77,Desktop,Clothing,0,10,0
7572,42417,12,0.1,Tablet,Travel,1,7,0
7573,48014,3,0.9,Desktop,Electronics,5,18,1
7574,84733,8,0.26,Desktop,Entertainment,2,16,1
7575,45354,4,0.17,Tablet,Groceries,0,13,1
7576,40196,18,0.59,Mobile,Electronics,2,1,0
7577,53885,21,0.18,Mobile,Entertainment,1,7,1
7578,52444,2,0.68,Desktop,Travel,2,11,1
7579,82743,20,0.49,Mobile,Groceries,3,6,1
7580,68646,2,0.11,Mobile,Electronics,2,5,1
7581,71191,5,0.91,Desktop,Entertainment,1,10,1
7582,65703,9,0.67,Tablet,Travel,4,3,1
7583,28512,4,0.55,Mobile,Travel,2,15,1
7584,51758,2,0.37,Mobile,Entertainment,3,12,1
7585,99941,21,0.13,Mobile,Clothing,1,5,1
7586,49649,23,0.71,Mobile,Clothing,0,14,0
7587,11649,6,0.81,Mobile,Entertainment,4,12,1
7588,71316,21,0.13,Desktop,Entertainment,5,11,1
7589,25839,17,0.49,Mobile,Entertainment,2,13,0
7590,21309,22,0.48,Mobile,Travel,1,10,0
7591,88068,7,0.35,Desktop,Groceries,3,10,1
7592,15216,0,0.79,Desktop,Travel,3,14,1
7593,20145,3,0.1,Mobile,Travel,1,16,1
7594,26427,23,0.21,Mobile,Clothing,3,12,0
7595,35809,6,0.0,Mobile,Entertainment,5,18,1
7596,43717,13,0.37,Tablet,Travel,4,4,1
7597,60239,12,0.29,Mobile,Travel,0,10,1
7598,27005,9,0.87,Tablet,Entertainment,3,1,1
7599,64248,22,0.75,Desktop,Groceries,3,18,1
7600,72703,17,0.08,Mobile,Clothing,0,15,1
7601,98195,0,0.74,Mobile,Electronics,4,17,1
7602,43019,3,0.68,Desktop,Travel,4,1,1
7603,83621,15,0.28,Mobile,Groceries,4,14,1
7604,93005,15,0.02,Mobile,Electronics,5,12,1
7605,83500,17,0.12,Mobile,Entertainment,3,11,1
7606,88250,7,0.25,Mobile,Electronics,3,19,1
7607,58546,9,0.82,Mobile,Entertainment,4,4,1
7608,52528,15,0.47,Tablet,Groceries,3,17,1
7609,47994,22,0.92,Mobile,Electronics,2,18,1
7610,81249,23,0.79,Desktop,Clothing,3,4,1
7611,6547,10,0.29,Mobile,Groceries,5,1,1
7612,5599,5,0.85,Mobile,Electronics,4,6,1
7613,39141,0,0.12,Mobile,Travel,1,7,0
7614,31415,11,0.04,Tablet,Electronics,4,1,1
7615,1399,5,0.61,Mobile,Electronics,1,6,0
7616,5094,12,0.34,Desktop,Clothing,3,3,0
7617,95514,16,0.33,Mobile,Groceries,3,16,1
7618,81263,0,0.69,Desktop,Travel,5,2,1
7619,7589,7,0.85,Mobile,Groceries,1,2,1
7620,91747,21,0.32,Mobile,Groceries,4,11,1
7621,32455,7,0.33,Desktop,Travel,0,11,0
7622,73905,23,0.53,Mobile,Travel,0,8,1
7623,68467,10,0.65,Mobile,Clothing,4,19,1
7624,77455,13,0.2,Mobile,Entertainment,3,15,1
7625,90449,23,0.91,Desktop,Clothing,1,14,1
7626,87273,9,0.65,Mobile,Travel,1,18,1
7627,2096,14,0.63,Mobile,Electronics,4,5,1
7628,44487,6,0.9,Desktop,Electronics,4,2,1
7629,3189,6,0.91,Mobile,Groceries,2,2,1
7630,98927,9,0.14,Mobile,Groceries,5,2,1
7631,20759,3,0.15,Desktop,Entertainment,1,2,0
7632,45278,17,0.76,Tablet,Entertainment,5,9,1
7633,96065,9,0.96,Mobile,Entertainment,2,12,1
7634,81368,18,0.67,Desktop,Entertainment,3,18,1
7635,85142,13,0.41,Mobile,Electronics,1,3,1
7636,70826,12,0.68,Mobile,Travel,5,19,1
7637,70211,14,0.23,Mobile,Entertainment,4,16,1
7638,34665,15,1.0,Mobile,Clothing,4,11,1
7639,89342,1,0.43,Mobile,Entertainment,3,15,1
7640,22984,3,0.93,Desktop,Electronics,5,11,1
7641,17299,20,0.43,Mobile,Groceries,5,10,1
7642,60138,17,0.93,Mobile,Clothing,0,19,1
7643,57886,16,0.34,Mobile,Entertainment,2,5,1
7644,49394,9,0.76,Mobile,Electronics,4,14,1
7645,78115,20,0.95,Mobile,Groceries,5,9,1
7646,34278,8,0.65,Mobile,Entertainment,1,6,0
7647,12765,14,0.68,Mobile,Electronics,5,1,1
7648,634,11,0.1,Desktop,Electronics,1,12,0
7649,91928,20,0.47,Mobile,Travel,1,14,1
7650,36232,8,0.89,Desktop,Electronics,3,4,1
7651,36210,13,0.24,Tablet,Entertainment,0,15,0
7652,58854,12,0.79,Mobile,Electronics,2,17,1
7653,63680,5,0.68,Mobile,Clothing,1,12,1
7654,22569,18,0.22,Mobile,Electronics,1,1,0
7655,64116,3,0.28,Mobile,Electronics,4,13,1
7656,46333,19,0.43,Desktop,Clothing,0,10,0
7657,66808,16,0.13,Mobile,Entertainment,4,4,1
7658,58332,18,0.91,Mobile,Groceries,3,6,1
7659,93550,2,0.74,Mobile,Travel,3,9,1
7660,86537,13,0.36,Mobile,Groceries,2,18,1
7661,34509,16,0.3,Mobile,Entertainment,3,2,0
7662,19424,12,0.69,Mobile,Entertainment,2,6,0
7663,8838,8,0.42,Mobile,Clothing,4,11,1
7664,24154,0,0.23,Mobile,Groceries,1,13,1
7665,29809,16,0.43,Mobile,Electronics,1,6,0
7666,85743,15,0.87,Desktop,Clothing,0,12,1
7667,463,17,0.07,Mobile,Clothing,3,19,0
7668,10458,1,0.37,Mobile,Travel,0,18,1
7669,3340,13,0.96,Mobile,Clothing,0,19,1
7670,72301,21,0.01,Desktop,Groceries,1,12,1
7671,45789,22,0.89,Mobile,Entertainment,3,13,1
7672,2036,16,0.37,Mobile,Travel,1,4,0
7673,91174,2,0.19,Mobile,Electronics,5,6,1
7674,44065,1,0.01,Tablet,Groceries,0,13,1
7675,77634,7,0.07,Desktop,Electronics,3,10,1
7676,982,1,0.17,Mobile,Clothing,5,3,1
7677,20324,1,0.03,Mobile,Groceries,5,9,1
7678,30925,8,0.34,Mobile,Travel,5,15,1
7679,70840,19,0.04,Mobile,Travel,1,5,1
7680,28985,20,0.69,Desktop,Electronics,2,9,0
7681,40156,5,0.82,Desktop,Entertainment,5,15,1
7682,3303,11,0.89,Mobile,Travel,2,13,1
7683,60341,8,0.55,Desktop,Electronics,4,3,1
7684,2344,6,0.95,Mobile,Entertainment,4,19,1
7685,98422,11,0.01,Mobile,Groceries,3,2,1
7686,68719,4,0.13,Mobile,Travel,4,18,1
7687,21684,15,0.29,Mobile,Travel,3,14,0
7688,8621,4,0.79,Mobile,Electronics,0,13,1
7689,50117,11,0.89,Mobile,Travel,2,8,1
7690,33641,23,0.62,Mobile,Electronics,3,10,0
7691,29163,19,0.38,Mobile,Travel,0,2,0
7692,70368,8,0.67,Desktop,Electronics,2,10,1
7693,65052,22,0.18,Tablet,Travel,1,2,1
7694,93154,6,0.46,Mobile,Groceries,0,4,1
7695,39663,18,0.51,Desktop,Groceries,1,9,0
7696,39852,19,0.1,Desktop,Electronics,4,10,1
7697,95333,22,0.03,Desktop,Groceries,3,4,1
7698,2667,10,0.75,Mobile,Electronics,2,3,0
7699,16221,20,0.53,Mobile,Electronics,4,7,1
7700,1774,11,0.33,Mobile,Clothing,0,16,0
7701,76511,2,0.44,Mobile,Groceries,4,5,1
7702,66375,16,0.96,Mobile,Clothing,1,13,1
7703,67181,6,0.38,Desktop,Clothing,1,10,1
7704,29240,21,0.1,Mobile,Travel,5,2,1
7705,9427,9,0.46,Mobile,Electronics,3,16,0
7706,70763,22,0.65,Mobile,Entertainment,4,1,1
7707,23431,14,0.01,Mobile,Clothing,5,6,1
7708,23104,1,0.33,Desktop,Travel,2,19,1
7709,10592,12,0.39,Desktop,Groceries,1,1,0
7710,54897,3,0.46,Desktop,Entertainment,0,5,1
7711,58195,17,0.3,Mobile,Electronics,4,12,1
7712,13849,23,0.67,Mobile,Travel,2,17,0
7713,63317,22,0.94,Desktop,Entertainment,2,19,1
7714,89144,0,0.91,Mobile,Electronics,2,8,1
7715,9145,1,0.66,Mobile,Electronics,2,10,0
7716,20216,1,0.51,Mobile,Entertainment,5,3,1
7717,18767,3,0.83,Tablet,Travel,1,9,1
7718,75157,2,0.84,Desktop,Entertainment,3,7,1
7719,74305,16,0.83,Mobile,Clothing,4,6,1
7720,27402,13,0.16,Mobile,Electronics,1,15,0
7721,11383,1,0.03,Desktop,Groceries,3,13,1
7722,31035,15,0.98,Mobile,Entertainment,2,14,1
7723,72634,10,0.96,Mobile,Entertainment,0,5,1
7724,94442,12,0.56,Mobile,Electronics,2,2,1
7725,31724,0,0.99,Mobile,Electronics,3,7,1
7726,13540,22,0.77,Mobile,Entertainment,3,1,0
7727,46601,1,0.52,Mobile,Groceries,0,16,1
7728,87433,1,0.39,Tablet,Electronics,5,7,1
7729,1369,20,0.59,Mobile,Electronics,1,15,0
7730,7968,4,0.52,Mobile,Clothing,5,6,1
7731,30351,3,0.99,Mobile,Travel,0,19,1
7732,78009,11,0.49,Mobile,Clothing,2,9,1
7733,84623,2,0.84,Tablet,Groceries,4,6,1
7734,38829,19,0.81,Mobile,Travel,1,17,1
7735,15834,9,0.07,Tablet,Entertainment,4,5,1
7736,42529,19,0.09,Mobile,Groceries,4,15,1
7737,41437,17,0.66,Desktop,Groceries,1,7,0
7738,40425,20,0.26,Desktop,Clothing,2,14,0
7739,83700,20,0.66,Tablet,Travel,5,18,1
7740,62614,20,0.14,Desktop,Groceries,3,17,1
7741,8533,9,0.4,Mobile,Travel,2,18,0
7742,9211,0,0.1,Desktop,Entertainment,5,2,1
7743,63853,5,0.28,Desktop,Travel,3,18,1
7744,80683,10,0.09,Desktop,Clothing,3,14,1
7745,73720,1,0.97,Mobile,Clothing,1,4,1
7746,21851,6,0.4,Mobile,Groceries,1,7,0
7747,16553,19,0.9,Mobile,Travel,0,7,1
7748,85944,20,0.97,Mobile,Clothing,5,1,1
7749,39068,20,0.91,Desktop,Electronics,4,8,1
7750,30177,20,0.45,Mobile,Clothing,4,10,1
7751,34875,17,0.78,Mobile,Entertainment,4,9,1
7752,58244,20,0.15,Desktop,Electronics,4,7,1
7753,48670,18,0.09,Desktop,Travel,0,3,0
7754,46197,3,0.88,Mobile,Groceries,3,12,1
7755,24603,12,0.03,Mobile,Electronics,0,3,0
7756,2879,17,0.97,Tablet,Clothing,5,5,1
7757,86940,19,0.67,Mobile,Groceries,1,7,1
7758,855,23,0.42,Desktop,Groceries,2,12,0
7759,39363,12,0.14,Mobile,Groceries,3,17,0
7760,55187,18,0.72,Mobile,Groceries,3,14,1
7761,42381,16,0.56,Desktop,Travel,0,3,0
7762,51582,0,0.71,Desktop,Travel,1,1,1
7763,54957,5,0.42,Mobile,Travel,1,18,1
7764,17500,18,0.07,Desktop,Clothing,5,14,1
7765,40215,19,0.31,Mobile,Travel,3,13,0
7766,14349,0,0.32,Mobile,Groceries,0,12,0
7767,46925,7,0.01,Desktop,Electronics,4,5,1
7768,24700,16,0.01,Desktop,Electronics,3,3,0
7769,37806,20,0.33,Desktop,Electronics,4,14,1
7770,19322,21,0.73,Mobile,Electronics,2,7,0
7771,99141,14,0.62,Desktop,Electronics,1,7,1
7772,41239,17,0.24,Mobile,Entertainment,3,17,0
7773,41402,6,0.6,Mobile,Electronics,2,6,0
7774,94784,15,0.65,Mobile,Electronics,4,15,1
7775,87938,6,0.52,Tablet,Electronics,3,19,1
7776,68259,16,0.52,Mobile,Clothing,2,15,1
7777,8746,3,0.37,Mobile,Entertainment,3,7,0
7778,13643,11,0.12,Desktop,Electronics,2,5,0
7779,94596,12,0.39,Mobile,Travel,2,15,1
7780,22885,3,0.35,Desktop,Clothing,4,13,1
7781,78453,20,0.59,Mobile,Entertainment,1,7,1
7782,31506,0,0.86,Desktop,Travel,0,13,1
7783,89092,0,0.38,Mobile,Travel,2,13,1
7784,51528,6,0.71,Mobile,Clothing,1,13,1
7785,23877,8,0.81,Desktop,Travel,5,8,1
7786,58039,0,0.21,Desktop,Groceries,0,5,1
7787,53126,15,0.9,Mobile,Clothing,4,4,1
7788,86550,17,0.07,Mobile,Clothing,3,17,1
7789,29653,21,0.9,Mobile,Groceries,1,14,1
7790,23648,14,0.16,Mobile,Clothing,3,11,0
7791,63321,5,0.34,Mobile,Travel,3,10,1
7792,37365,1,0.61,Mobile,Travel,0,1,0
7793,40801,8,0.91,Mobile,Travel,5,7,1
7794,51387,3,0.26,Mobile,Groceries,1,6,1
7795,6827,12,0.76,Mobile,Travel,2,7,0
7796,50817,22,0.71,Mobile,Groceries,5,15,1
7797,32527,21,0.16,Desktop,Groceries,0,6,0
7798,16792,10,0.48,Desktop,Groceries,1,18,0
7799,31725,12,0.48,Mobile,Clothing,2,2,0
7800,25018,10,0.3,Mobile,Entertainment,3,9,0
7801,41236,18,0.78,Mobile,Groceries,4,6,1
7802,52509,7,0.93,Mobile,Travel,4,17,1
7803,15677,6,0.72,Mobile,Groceries,0,11,0
7804,85255,15,0.97,Mobile,Electronics,5,4,1
7805,99346,2,0.05,Tablet,Clothing,2,7,1
7806,81831,16,0.04,Mobile,Travel,2,15,1
7807,27789,17,0.89,Desktop,Clothing,4,17,1
7808,11254,14,0.9,Mobile,Clothing,2,12,1
7809,95048,16,0.11,Mobile,Electronics,1,13,1
7810,21441,10,0.36,Mobile,Groceries,1,13,0
7811,97654,4,0.84,Mobile,Travel,4,8,1
7812,74781,15,0.13,Mobile,Entertainment,3,7,1
7813,46430,14,0.27,Desktop,Clothing,3,4,0
7814,87859,9,0.68,Desktop,Entertainment,3,3,1
7815,68516,13,0.98,Mobile,Entertainment,4,17,1
7816,86907,1,0.8,Desktop,Groceries,0,16,1
7817,33413,15,0.78,Mobile,Entertainment,2,19,0
7818,47000,18,0.34,Mobile,Travel,1,2,0
7819,78940,7,0.66,Desktop,Groceries,5,14,1
7820,34795,14,0.11,Desktop,Entertainment,1,16,0
7821,30325,9,0.99,Mobile,Groceries,5,17,1
7822,86172,4,0.48,Mobile,Travel,0,4,1
7823,96467,19,0.64,Mobile,Clothing,2,8,1
7824,49256,15,0.88,Mobile,Electronics,3,9,1
7825,77309,20,0.0,Tablet,Groceries,5,16,1
7826,87553,21,0.98,Mobile,Electronics,1,16,1
7827,27929,11,0.36,Tablet,Clothing,3,17,0
7828,81008,22,0.34,Tablet,Travel,3,3,1
7829,26038,12,0.15,Mobile,Clothing,4,17,1
7830,59264,8,0.86,Mobile,Electronics,4,18,1
7831,54630,16,0.87,Desktop,Travel,2,18,1
7832,68299,19,0.02,Mobile,Entertainment,1,6,1
7833,60382,11,0.06,Mobile,Entertainment,4,6,1
7834,47901,4,0.92,Mobile,Groceries,2,1,1
7835,9565,23,0.12,Mobile,Entertainment,0,16,0
7836,3426,11,0.62,Mobile,Electronics,3,17,0
7837,3759,0,0.62,Mobile,Entertainment,1,4,0
7838,60389,19,0.87,Desktop,Groceries,1,16,1
7839,27694,15,0.57,Tablet,Travel,2,2,0
7840,4863,11,0.43,Mobile,Entertainment,4,12,1
7841,88757,8,0.97,Mobile,Groceries,3,16,1
7842,10928,12,0.23,Mobile,Entertainment,3,6,0
7843,47688,16,0.26,Mobile,Entertainment,1,16,0
7844,11321,16,0.08,Desktop,Electronics,1,7,0
7845,11311,3,0.98,Desktop,Groceries,3,14,1
7846,13669,13,0.71,Mobile,Groceries,0,3,0
7847,96994,18,0.01,Desktop,Clothing,2,1,1
7848,37960,6,0.7,Desktop,Clothing,0,17,0
7849,71658,2,0.4,Mobile,Groceries,4,4,1
7850,45437,0,0.97,Desktop,Electronics,0,7,1
7851,52411,11,0.28,Mobile,Entertainment,0,7,1
7852,13615,14,0.71,Desktop,Travel,4,4,1
7853,71795,10,0.63,Mobile,Entertainment,5,7,1
7854,87327,9,0.01,Mobile,Travel,5,8,1
7855,25004,1,0.89,Desktop,Electronics,2,9,1
7856,60035,3,0.14,Mobile,Clothing,3,15,1
7857,43890,16,0.66,Desktop,Groceries,0,4,0
7858,68680,16,0.78,Mobile,Electronics,2,18,1
7859,75248,7,0.63,Desktop,Travel,4,12,1
7860,5736,22,0.1,Mobile,Groceries,5,6,1
7861,77229,13,0.98,Desktop,Travel,2,4,1
7862,2992,23,0.24,Mobile,Entertainment,5,4,1
7863,21772,3,0.63,Mobile,Entertainment,0,18,1
7864,5912,5,0.8,Mobile,Entertainment,3,1,0
7865,96721,18,0.94,Desktop,Groceries,4,6,1
7866,754,23,0.6,Mobile,Clothing,4,9,1
7867,54733,3,0.26,Tablet,Clothing,0,17,1
7868,17243,2,0.84,Mobile,Travel,5,11,1
7869,56034,19,0.16,Desktop,Clothing,2,9,1
7870,67434,5,0.02,Desktop,Clothing,3,11,1
7871,29187,22,0.91,Desktop,Travel,4,4,1
7872,11718,6,0.58,Desktop,Travel,0,13,0
7873,8546,13,0.07,Mobile,Travel,0,19,0
7874,87282,11,0.58,Mobile,Groceries,1,3,1
7875,48967,15,0.15,Mobile,Travel,5,1,1
7876,51128,19,0.03,Mobile,Groceries,1,17,1
7877,60201,7,0.12,Mobile,Groceries,2,17,1
7878,27300,22,0.78,Mobile,Groceries,0,7,0
7879,95207,1,0.76,Mobile,Travel,5,14,1
7880,88174,12,0.6,Mobile,Clothing,2,5,1
7881,61565,7,0.21,Desktop,Clothing,2,14,1
7882,86536,20,0.74,Mobile,Travel,3,11,1
7883,87992,19,0.41,Mobile,Clothing,1,3,1
7884,88659,15,0.51,Desktop,Travel,2,6,1
7885,39248,3,0.9,Mobile,Groceries,3,7,1
7886,83028,15,0.46,Mobile,Entertainment,3,19,1
7887,20798,19,0.63,Mobile,Electronics,5,9,1
7888,42570,5,0.96,Desktop,Travel,1,2,1
7889,92171,3,0.45,Mobile,Groceries,1,12,1
7890,51760,15,0.56,Mobile,Entertainment,0,7,1
7891,54010,22,0.58,Mobile,Groceries,2,10,1
7892,35550,22,0.24,Mobile,Electronics,3,15,0
7893,56563,20,0.74,Desktop,Clothing,0,19,1
7894,33857,12,0.73,Desktop,Clothing,5,6,1
7895,78112,4,0.21,Desktop,Groceries,2,13,1
7896,70347,14,0.01,Mobile,Electronics,2,12,1
7897,72115,7,1.0,Desktop,Groceries,0,18,1
7898,31490,6,0.58,Mobile,Clothing,3,16,0
7899,56216,13,0.18,Mobile,Groceries,0,11,1
7900,13261,6,0.28,Mobile,Entertainment,2,11,0
7901,32252,21,0.62,Desktop,Electronics,0,1,0
7902,80271,6,0.14,Desktop,Clothing,0,1,1
7903,95933,22,0.04,Mobile,Groceries,5,7,1
7904,20936,17,0.8,Desktop,Electronics,2,7,0
7905,90467,9,0.72,Desktop,Groceries,1,4,1
7906,66643,17,0.31,Mobile,Clothing,5,14,1
7907,55748,13,0.06,Desktop,Electronics,3,5,1
7908,26431,9,0.49,Mobile,Clothing,2,12,0
7909,10863,6,0.28,Desktop,Entertainment,5,4,1
7910,69544,6,0.4,Desktop,Entertainment,5,3,1
7911,93209,6,0.27,Mobile,Travel,1,18,1
7912,19287,4,0.18,Desktop,Electronics,0,5,0
7913,12057,0,0.39,Mobile,Entertainment,1,6,0
7914,4479,13,0.96,Desktop,Travel,2,14,1
7915,28059,17,0.27,Mobile,Electronics,5,6,1
7916,82118,12,0.34,Desktop,Clothing,5,12,1
7917,27205,7,0.33,Mobile,Groceries,2,12,0
7918,977,7,0.48,Desktop,Groceries,0,8,0
7919,48453,9,0.84,Mobile,Clothing,5,2,1
7920,83888,16,0.4,Desktop,Entertainment,2,5,1
7921,96970,5,0.81,Mobile,Groceries,4,18,1
7922,84685,14,0.12,Mobile,Clothing,1,3,1
